ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Random_notes
45814758,$10036,-,MITSUBISHI,Pajero,2000,Jeep,Yes,CNG,3.5,223000KM,6.0,Tiptronic,4x4,04-May,Left wheel,White,0,
45801443,$9252,531,HYUNDAI,Accent,2012,Hatchback,Yes,Diesel,1.6,64160KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45803923,$20526,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,200279KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45775770,$7840,-,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,175000KM,4.0,Variator,Front,04-May,Right-hand drive,Silver,0,
45797835,$21953,,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,,4.0,Automatic,Front,04-May,Left wheel,,4,
45803905,$21395,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,144918KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45785205,$3607,-,OPEL,Corsa,2000,Sedan,No,CNG,1.2,300000KM,4.0,Manual,Front,04-May,Left wheel,Purple,2,
45780897,$17249,-,HYUNDAI,Elantra,2011,Sedan,No,Petrol,1.8,74900KM,4.0,Automatic,Front,04-May,Left wheel,Black,10,
45725935,$16333,707,SSANGYONG,Actyon,2011,Sedan,Yes,Diesel,2,189855KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45729941,$37837,831,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,1.6,72052KM,4.0,Automatic,Front,04-May,Left wheel,Brown,4,
45656512,$941,1055,LEXUS,RX 450,2013,Jeep,Yes,Hybrid,3.5,361603KM,6.0,Automatic,Front,04-May,Left wheel,Black,12,
45647914,$941,1292,AUDI,Q5,2016,Jeep,Yes,Petrol,3,448982KM,6.0,Automatic,4x4,04-May,Left wheel,Black,0,
45787449,$4704,-,BMW,318,1997,Sedan,Yes,Petrol,1.8,211000KM,4.0,Automatic,Rear,04-May,Right-hand drive,Blue,2,
45764647,$18503,,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,,4.0,Tiptronic,Front,04-May,Left wheel,,12,
45619026,$157,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,174253KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45418057,$10349,-,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,156000KM,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,
45784714,$22580,-,KIA,Optima,2013,Sedan,Yes,Petrol,2.0 Turbo,67000KM,4.0,Tiptronic,Front,04-May,Left wheel,Black,14,
45804405,$25089,-,HYUNDAI,Tucson,2012,Jeep,Yes,Petrol,2.4,128000KM,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,8,
45785260,$14740,-,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,136000KM,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,
45744753,$5893,966,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,2,74429KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45771984,$37633,1327,MAZDA,1000,2018,Jeep,Yes,Petrol,2.5,42246KM,4.0,Automatic,4x4,04-May,Left wheel,Grey,0,
45758708,$50,-,TOYOTA,Prius,2007,Sedan,No,Petrol,1.5,200000KM,4.0,Variator,Front,04-May,Left wheel,Silver,9,
45234716,$12544,639,FORD,Focus,2014,Sedan,No,Petrol,2,81000KM,4.0,Automatic,Front,04-May,Left wheel,Grey,0,
45638956,$2117,730,NISSAN,Juke,2016,Jeep,Yes,Petrol,1.6,181997KM,4.0,Automatic,4x4,04-May,Left wheel,Black,0,
45769749,$10036,521,HONDA,CR-Z,2011,Hatchback,No,Hybrid,1.4,140000KM,4.0,Manual,Front,02-Mar,Left wheel,Black,10,
45546312,$7840,-,MITSUBISHI,Pajero,2000,Jeep,No,CNG,3.5,287745KM,6.0,Automatic,4x4,04-May,Right-hand drive,Silver,4,
45804416,$42218,,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,,4.0,Automatic,Front,04-May,Left wheel,,4,
45808982,$8938,531,CHEVROLET,Aveo,2012,Hatchback,Yes,Petrol,1.6,49126KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45771968,$157,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,321616KM,4.0,Automatic,Front,04-May,Left wheel,Red,12,
45759245,$52059,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334KM,8.0,Automatic,4x4,04-May,Left wheel,Black,0,
45792413,$32772,764,KIA,Optima,2016,Sedan,Yes,Diesel,1.7,30068KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45725387,$15718,836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,237003KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45803616,$29163,781,HYUNDAI,H1,2012,Minivan,Yes,Diesel,2.5,63308KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45803472,$15367,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,339603KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45668904,$11604,475,CHEVROLET,Volt,2012,Sedan,Yes,Plug-in Hybrid,1.4,0KM,4.0,Automatic,Front,04-May,Left wheel,Silver,10,
45809532,$22473,,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,,4.0,Automatic,Front,04-May,Left wheel,,4,
45733439,$48873,891,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2,33555KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45816249,$17876,1301,BMW,X6,2014,Jeep,Yes,Petrol,4.4,62192KM,8.0,Automatic,4x4,04-May,Left wheel,Black,12,
45801932,$9095,843,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,178000KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45809342,$21316,828,HONDA,FIT,2020,Hatchback,Yes,Petrol,1.5,15601KM,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45764560,$23521,1058,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,140966KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45727081,$24327,640,SSANGYONG,Korando,2013,Jeep,Yes,Diesel,2,98895KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45644991,$1490,1058,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,363059KM,6.0,Automatic,4x4,04-May,Left wheel,White,12,
44985699,$15681,,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,,4.0,Variator,Front,04-May,Left wheel,,9,
45525725,$19757,-,KIA,Optima,2014,Sedan,No,Hybrid,2.4,0KM,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12,
45809620,$13877,585,CHEVROLET,Cruze,2013,Sedan,Yes,Petrol,1.8,125874KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
44986618,$51746,-,KIA,Ceed,2019,Universal,No,Petrol,1.6,4000KM,4.0,Automatic,Front,04-May,Left wheel,White,5,
45794594,$7778,1413,NISSAN,Tiida,2011,Hatchback,Yes,Petrol,1.5,98000KM,4.0,Automatic,Front,04-May,Right-hand drive,Black,4,
45815918,$3293,1058,HYUNDAI,Santa FE,2012,Jeep,Yes,Petrol,3.5,154782KM,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45642419,$392,,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,,4.0,Automatic,Front,04-May,Left wheel,,12,
45805885,$15994,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,212000KM,4.0,Variator,Front,04-May,Left wheel,Black,9,
45764486,$4861,1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,264877KM,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45797370,$9261,687,HYUNDAI,I30,2010,Sedan,Yes,Diesel,1.6,72140KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45796759,$44517,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,97440KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45814761,$9095,645,NISSAN,Versa,2011,Hatchback,No,Petrol,1.8,181002KM,4.0,Automatic,Front,04-May,Left wheel,Grey,10,
45804077,$10349,-,MERCEDES-BENZ,C 200,2002,Goods wagon,No,Petrol,2,22500KM,4.0,Manual,Rear,04-May,Left wheel,Silver,12,
45776459,$12544,-,HONDA,Civic,2008,Coupe,Yes,Petrol,1.8,222680KM,4.0,Automatic,Front,02-Mar,Left wheel,Red,6,
45781554,$25402,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,92800KM,6.0,Tiptronic,Front,04-May,Left wheel,White,10,
45733076,$8467,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,490516KM,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45804909,$31653,891,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,41674KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45815375,$11917,-,LEXUS,RX 300,2002,Jeep,Yes,Petrol,3.0 Turbo,201000KM,6.0,Automatic,4x4,04-May,Left wheel,Silver,8,
45788844,$47042,518,TOYOTA,RAV 4,2016,Jeep,No,Hybrid,2.5,30402KM,4.0,Variator,4x4,04-May,Left wheel,Blue,6,
45770423,$21953,-,AUDI,A6 С6,2008,Sedan,Yes,Petrol,3.2,158177KM,6.0,Tiptronic,4x4,04-May,Right-hand drive,Grey,12,
45780403,$600,-,FORD,Sierra,1988,Sedan,No,Petrol,2,300000KM,4.0,Manual,Rear,04-May,Left wheel,Grey,0,
45764399,$188,289,FORD,Escape,2008,Sedan,Yes,Hybrid,0.4,209843KM,4.0,Automatic,Front,04-May,Left wheel,Grey,0,
44935670,$59272,-,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3.0 Turbo,131000KM,6.0,Automatic,4x4,04-May,Left wheel,Grey,10,
45809740,$27679,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,69900KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45760350,$4861,639,SUBARU,XV,2014,Jeep,Yes,Petrol,2,236198KM,4.0,Automatic,4x4,04-May,Left wheel,White,0,
45815360,$470,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,138070KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45766427,$17249,586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,130000KM,4.0,Automatic,Front,04-May,Left wheel,Black,8,
45759228,$941,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771KM,8.0,Automatic,4x4,04-May,Left wheel,Black,0,
45763544,$188,1185,FORD,Escape,2009,Jeep,Yes,Hybrid,2.5,196682KM,4.0,Automatic,Front,04-May,Left wheel,Black,0,
45811000,$18503,584,VOLKSWAGEN,Passat,2014,Sedan,Yes,Petrol,1.8 Turbo,144000KM,4.0,Tiptronic,Front,04-May,Left wheel,White,10,
45788157,$22580,784,CHEVROLET,Malibu,2017,Sedan,No,Petrol,1.5 Turbo,96000KM,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,
45750668,$6429,1055,FORD,Explorer,2013,Jeep,Yes,Petrol,3.5,0KM,6.0,Automatic,Front,04-May,Left wheel,Purple,12,
45765625,$27284,834,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,397915KM,4.0,Automatic,Rear,04-May,Left wheel,White,12,
45730384,$32311,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,123700KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45809860,$14069,,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,,4.0,Automatic,Front,04-May,Left wheel,,4,
45804982,$33230,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,137469KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45733492,$46518,,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,,4.0,Automatic,Front,04-May,Left wheel,,4,
45759854,$19444,-,VOLKSWAGEN,Golf 6,2012,Hatchback,No,Diesel,2.0 Turbo,248000KM,4.0,Manual,Front,04-May,Left wheel,Black,6,
45261332,$84675,,TOYOTA,Land Cruiser,2009,Jeep,Yes,Diesel,4.5 Turbo,,8.0,Automatic,4x4,04-May,Left wheel,,0,
45802812,$59087,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,101515KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45653199,$282,,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,,6.0,Automatic,Front,04-May,Left wheel,,12,
45761450,$156805,-,BMW,X5 M,2015,Jeep,Yes,Petrol,4.4 Turbo,65500KM,8.0,Automatic,4x4,04-May,Left wheel,Blue,12,
45669973,$31361,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,55000KM,6.0,Automatic,Front,04-May,Left wheel,Black,12,
45797933,$17942,530,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,196448KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45801000,$21639,-,HYUNDAI,Veloster,2015,Hatchback,No,Petrol,1.6,17200KM,4.0,Tiptronic,Front,02-Mar,Left wheel,Red,10,
45789097,$13172,-,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,165000KM,4.0,Variator,Front,04-May,Right-hand drive,Blue,4,
45759635,$4861,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,260133KM,4.0,Automatic,4x4,04-May,Left wheel,Silver,0,
45370358,$11604,-,DODGE,Caliber,2009,Jeep,No,LPG,2,134500KM,4.0,Variator,Front,04-May,Left wheel,Orange,8,
45813639,$549,986,LEXUS,HS 250h,2010,Sedan,Yes,Hybrid,2.4,180234KM,4.0,Automatic,Front,04-May,Left wheel,White,0,
45815373,$31361,-,INFINITI,EX37,2012,Hatchback,Yes,Petrol,3.3,52000KM,6.0,Automatic,4x4,04-May,Left wheel,Black,2,
45810032,$59827,1077,HONDA,Civic,2019,Sedan,Yes,Petrol,2,8115KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45815218,$5175,1211,MERCEDES-BENZ,C 300,2010,Sedan,Yes,Petrol,3,108517KM,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45337197,$19130,-,FIAT,500 Abarth,2013,Coupe,No,Petrol,1.4 Turbo,98000KM,4.0,Manual,Front,02-Mar,Left wheel,Black,6,
45813580,$11604,-,JEEP,Grand Cherokee,2001,Jeep,Yes,CNG,4.7,297600KM,8.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45732151,$44558,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,120337KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45761379,$10349,-,OPEL,Astra G,2003,Hatchback,No,Petrol,1.6,180000KM,4.0,Manual,Front,04-May,Left wheel,Silver,6,
45803084,$37320,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,73463KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45571892,$61154,579,TOYOTA,RAV 4,2017,Jeep,No,Hybrid,2.5,71234KM,4.0,Tiptronic,4x4,04-May,Left wheel,White,12,
45803189,$15681,,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,,4.0,Automatic,Front,04-May,Left wheel,,4,
45798451,$12544,-,TOYOTA,Prius,2007,Hatchback,No,Hybrid,1.5,140000KM,4.0,Automatic,Front,04-May,Left wheel,Beige,6,
45758958,$1568,-,TOYOTA,VOXY,2003,Minivan,No,Petrol,2.0 Turbo,6768388KM,4.0,Automatic,Front,>5,Left wheel,Silver,4,
45766134,$627,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,318285KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45769206,$16621,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379KM,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,
45777190,$23834,-,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,60000KM,4.0,Tiptronic,Front,04-May,Left wheel,Black,6,
45767796,$9565,,AUDI,A7,2014,Hatchback,Yes,Petrol,3,,6.0,Automatic,4x4,04-May,Left wheel,,0,
45812566,$20385,781,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,10000KM,6.0,Tiptronic,Front,04-May,Left wheel,White,16,
45460793,$9408,-,FORD,Transit,1999,Microbus,No,Diesel,2.5,270000KM,4.0,Manual,Rear,02-Mar,Right-hand drive,Blue,2,
45789894,$6115,1708,SSANGYONG,REXTON,2007,Jeep,Yes,Diesel,2.7,76364KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45701953,$11604,1018,FORD,Escape,2011,Jeep,Yes,Petrol,3,145000KM,6.0,Automatic,4x4,04-May,Left wheel,Black,6,
45790796,$16308,-,TOYOTA,Prius,2010,Hatchback,Yes,Petrol,1.8,259200KM,4.0,Automatic,Front,04-May,Left wheel,Grey,8,
45764185,$3293,832,TOYOTA,Tacoma,2014,Jeep,Yes,Petrol,2.7,64994KM,4.0,Automatic,Rear,04-May,Left wheel,Grey,12,
45216902,$19757,-,TOYOTA,Prius,2011,Sedan,Yes,Petrol,1.8,268800KM,4.0,Automatic,Front,04-May,Left wheel,Black,8,
44414287,$14113,-,BMW,X3,2004,Jeep,Yes,CNG,2.5,380000KM,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,12,
45733664,$57698,1079,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,36304KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45490558,$6272,-,HONDA,Civic,2001,Sedan,No,Petrol,1.5,111111KM,4.0,Automatic,Front,04-May,Right-hand drive,White,4,
44918942,$10976,-,TOYOTA,Prius,2006,Hatchback,Yes,Hybrid,1.5,168000KM,4.0,Variator,Front,04-May,Left wheel,Carnelian red,10,
45802045,$15289,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,146691KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45642362,$3450,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45810538,$21768,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,153561KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
44857484,$26657,-,FORD,Mustang,2010,Coupe,No,Petrol,3.7,160000KM,6.0,Automatic,Rear,02-Mar,Left wheel,Black,12,
45781822,$19444,697,VOLKSWAGEN,Passat,2015,Sedan,Yes,Petrol,1.8,35000KM,4.0,Tiptronic,Front,04-May,Left wheel,White,0,
45642475,$18817,,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,,4.0,Automatic,Front,04-May,Left wheel,,12,
45805421,$10663,-,OPEL,Vectra,2000,Sedan,No,CNG,2,203000KM,4.0,Manual,Front,04-May,Left wheel,Silver,4,
45795868,$43905,919,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,3,179520KM,6.0,Automatic,4x4,04-May,Left wheel,Blue,8,
45781770,$10349,-,HYUNDAI,Santa FE,2002,Jeep,Yes,LPG,2.7,1000KM,6.0,Tiptronic,4x4,04-May,Left wheel,Brown,4,
45634834,$4391,642,VOLKSWAGEN,Jetta,2012,Sedan,Yes,Diesel,2,198253KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
42732992,$250,-,TOYOTA,Land Cruiser Prado,2019,Jeep,No,Diesel,3.0 Turbo,32000KM,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45780138,$13172,900,KIA,Optima,2015,Sedan,No,Petrol,2.4,111746KM,4.0,Automatic,Front,04-May,Left wheel,White,0,
45733683,$60345,891,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2,38804KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45810150,$10381,687,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.6,122590KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45711211,$1300,,VAZ,2101 01,1978,Sedan,No,Petrol,1.6,,4.0,Manual,Rear,04-May,Left wheel,,5,
45788496,$5331,-,MERCEDES-BENZ,E 300,1989,Sedan,No,Petrol,3,367000KM,6.0,Automatic,Rear,04-May,Left wheel,Grey,0,
45803805,$38157,,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2,,4.0,Automatic,Front,04-May,Left wheel,,4,
45773759,$13485,-,HONDA,Elysion,2006,Minivan,No,LPG,2.4,100000KM,4.0,Automatic,Front,04-May,Right-hand drive,Black,6,
45801749,$8938,-,MERCEDES-BENZ,Vito,1998,Minivan,Yes,Diesel,2.3 Turbo,222000KM,4.0,Manual,Front,02-Mar,Left wheel,Green,4,
45765325,$9252,919,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3,171221KM,6.0,Automatic,Rear,04-May,Left wheel,Black,12,
45770065,$5802,1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800KM,6.0,Automatic,Rear,04-May,Left wheel,Grey,12,
45795825,$1900,-,VOLKSWAGEN,Golf,1994,Sedan,No,CNG,1.6,30000KM,4.0,Manual,Front,04-May,Left wheel,Purple,3,
45789652,$10976,-,MITSUBISHI,Outlander,2006,Jeep,No,CNG,2.4,211656KM,4.0,Automatic,4x4,04-May,Right-hand drive,Black,5,
45615547,$784,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,111402KM,4.0,Automatic,4x4,04-May,Left wheel,Black,0,
45800848,$15053,-,BMW,530,2004,Sedan,Yes,Petrol,3,200000KM,6.0,Tiptronic,Rear,04-May,Left wheel,White,0,
45635179,$941,862,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Diesel,2.5,175389KM,5.0,Automatic,Front,04-May,Left wheel,Grey,12,
45793626,$6586,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,74588KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45094475,$10036,-,MAZDA,MPV,2004,Minivan,No,CNG,2.3,115000KM,4.0,Automatic,Front,04-May,Right-hand drive,Grey,2,
45549874,$9408,-,FORD,Transit,1998,Goods wagon,No,Diesel,2.5,228000KM,4.0,Manual,Rear,02-Mar,Left wheel,White,2,
45642657,$392,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,314373KM,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45805728,$7840,-,VAZ,2121 (Niva),2007,Jeep,Yes,Petrol,1.7,11000KM,4.0,Manual,4x4,04-May,Left wheel,Black,6,
45803336,$9252,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,455579KM,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45802562,$49864,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,97992KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45813748,$14426,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,131400KM,4.0,Automatic,Front,04-May,Left wheel,Blue,12,
45811561,$7840,-,FORD,Transit,1997,Microbus,No,Diesel,2.5 Turbo,400000KM,4.0,Manual,Rear,04-May,Left wheel,White,2,
45731511,$47217,,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,,4.0,Automatic,Front,04-May,Left wheel,,4,
45761494,$18817,-,VOLKSWAGEN,Golf,2011,Hatchback,No,Diesel,2.0 Turbo,13120KM,4.0,Automatic,Front,04-May,Left wheel,Silver,8,
45787148,$27284,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,80000KM,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,
45771227,$1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,Yes,Diesel,3.5,77205KM,6.0,Automatic,Rear,04-May,Left wheel,Grey,12,
45810119,$12570,687,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.6,60000KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45793523,$5645,1288,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,48524KM,4.0,Automatic,Front,04-May,Left wheel,Beige,4,
45778143,$5018,-,VOLKSWAGEN,Passat,2003,Sedan,Yes,Petrol,1.8 Turbo,0KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45805908,$50178,1714,TOYOTA,Sienna,2017,Minivan,No,Petrol,3.5,75000KM,6.0,Automatic,Front,04-May,Left wheel,Golden,0,
45768851,$4391,697,HYUNDAI,Elantra,2015,Jeep,Yes,Petrol,1.8,125386KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45802775,$15063,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,57700KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45797438,$10976,790,HYUNDAI,I30,2009,Sedan,Yes,Petrol,1.6,79027KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45768856,$8154,777,MAZDA,1300,2014,Sedan,Yes,Petrol,2.5,57058KM,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45801745,$17942,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,141881KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45793295,$103491,,OPEL,Combo,2008,Goods wagon,No,Diesel,1.3 Turbo,,4.0,Manual,Front,02-Mar,Left wheel,,2,
44708655,$15367,-,OPEL,Astra GTC 1.9 turbo dies,2008,Hatchback,Yes,Diesel,1.9 Turbo,209000KM,4.0,Manual,Front,02-Mar,Left wheel,Sky blue,8,
45617629,$1098,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45808325,$2430,753,GMC,TERRAIN,2012,Jeep,Yes,Petrol,2.4,204048KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45765717,$706,1850,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.5,122874KM,6.0,Automatic,Rear,04-May,Left wheel,Black,12,
45802664,$4077,-,BMW,318,1995,Hatchback,No,Petrol,1.8,285000KM,4.0,Manual,Rear,02-Mar,Left wheel,Blue,1,
45814984,$2352,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,185699KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45728340,$3058,353,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.8,123498KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45341070,$14740,586,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,129000KM,4.0,Tiptronic,Front,04-May,Left wheel,Blue,11,
45769595,$862,1104,AUDI,Q7,2015,Jeep,Yes,Petrol,3,264014KM,6.0,Automatic,4x4,04-May,Left wheel,Black,0,
45809813,$31675,784,HONDA,Civic,2017,Hatchback,Yes,Petrol,1.5,46935KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45815885,$3293,900,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.4,114885KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45766257,$2822,,TOYOTA,RAV 4,2010,Jeep,Yes,Petrol,2.5,,4.0,Automatic,4x4,04-May,Left wheel,,12,
45624754,$549,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,269013KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45771856,$4861,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202KM,6.0,Automatic,Rear,04-May,Left wheel,Black,12,
45661931,$13328,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005KM,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,
